title,url,has_fee
Interfacing R with Microsoft Excel (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308059,TRUE
Critical Learning Experiences for Preparing Teachers of Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307451,FALSE
Developing a Platform for Data Exploration,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307963,FALSE
A View of Undergraduate Statistics Education,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307964,FALSE
Dynamic Demand-Supply Network Data Analysis for Ride sharing business ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300587,FALSE
DeepPINK: reproducible feature selection in deep neural networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300423,FALSE
Learning Grid Cells with Vector Representation of Self-Position and Matrix Representation of Self-Motion,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300065,FALSE
Bayesian Tensor Regression for Neuroimaging Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300043,FALSE
Integrative Bayesian Models of High-Dimensional Count Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300128,FALSE
Data-Driven and Science-Driven Bayesian Methods in Astronomy and Solar Physics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300236,FALSE
Power Curve Estimation using piecewise logistic Gaussian processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300239,FALSE
Multilevel multiple imputation for electronic health record and survey data: your flexible friend,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300511,FALSE
New predictive mean matching imputation methods for cluster randomized trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300311,FALSE
"IT'S NOT ALL ABOUT BIG DATA, BUT SOME OF IT IS",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300146,FALSE
Robust 'squared' estimators to account for selection bias due to death in estimating the effect of wealth shock on cognition for the Health Retirement Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300052,FALSE
Adaptive Nonparametric Multivariate Spectral Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300471,FALSE
AdapstSPEC Squared: A Bayesian Method for Locally Adaptive Non-Parametric Spectral Density Estimation for non-stationary time series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300390,FALSE
On approximating copulas by finite mixtures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300360,FALSE
  Hierarchical communities in networks:  theory and practice,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300518,FALSE
ISOTONIC REGRESSION IN MULTI-DIMENSIONAL SPACES AND GRAPHS,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300359,FALSE
Linear Classification and the Manski model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300332,FALSE
Estimating Rectangular Piecewise Constant Functions in Multiple Dimensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300177,FALSE
Trend Filtering on Images,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300159,FALSE
Measures of the Degree of Departure from Ignorable Sample Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300615,FALSE
Decomposing Selection Bias in Nonprobability Surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300633,FALSE
Sample Matching and Double Robust Estimation with Non-Probability Samples,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300269,FALSE
On application of a response propensity model to estimation from web samples,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300244,FALSE
Processing accelerometer data with an automated algorithm – an R package ‘PhysicalActivity’,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300512,FALSE
Sample Integrity in Physical Activity Experiments: R 'accelmissing',http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300168,FALSE
Accelerometry data: from millivolts to counts,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300499,FALSE
New methodology for characterizing circadian rhythms in actigraphy data collected from a wearable device ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300400,FALSE
"Integrative Analysis of Domains of Physical Activity, Sleep, and Circadian Rhythmicity Collected by Wearables",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300032,FALSE
 Improving Sleep Classification using Multivariate Actigraphy Measures ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300523,FALSE
Informative Priors for Clustering,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300541,FALSE
Bayesian Function-on-Scalars Regression for High Dimensional Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300335,FALSE
Computationally-Efficient High-Dimensional Interaction Modeling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300181,FALSE
Data-Adaptive Additive Modeling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300175,FALSE
"Writing for Newspapers, Magazines, Comics and More: Making a Real Impact on the Broadest Audience",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300381,FALSE
The Art of Storytelling: Engaging Audiences with Podcasts and Curiosity Cafes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300524,FALSE
Statistics and Data Science Outreach Using Twitter: Communicating the Power of Statistics in 280 Characters,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300369,FALSE
Fake News Sells,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300554,FALSE
Shannon information collapse for phylogenetic experimental design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300539,FALSE
Inferring tumor phylogenies using single-cell sequencing data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300347,FALSE
"Neutrality test on evolutionary tree topologies: Where statistics, physics, and geometric analysis meet",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300317,FALSE
Generalized Propensity Score Matching:  Updates and Challenges Toward Establishing Best Practices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300062,FALSE
Approximate Bayesian Bootstrap Procedures to Estimate Multilevel Treatment in Observational Studies with Application to Type 2 Diabetes Treatment Regimens,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300355,FALSE
Utility of Regression Splines for Propensity Score Adjustment in Post Market Safety Analyses with Multiple Treatments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300446,FALSE
Statistical Approaches to Tackling Data Privacy,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300340,FALSE
How Simple Statistics are Implemented and Control Molecular Dynamic Simulations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300441,FALSE
How to Change An Industry With Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300613,FALSE
Hierarchical Bayesian change-point models for chemical properties inference,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300252,FALSE
Monitoring with Repeatedly Measured Marker: Assessing Incremental Value of Additional Measurements,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300365,FALSE
A general framework for using the overall concordance statistic to assess the discriminatory ability of risk predictions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300644,FALSE
Quantifying risk stratification provided by diagnostic tests and risk predictions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300228,FALSE
On Optimal Screening Schedules for Chronic Diseases,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300227,FALSE
"Assessing the time-varying prediction accuracy of joint models of biology, behavior and fecundity for dynamic decision-making",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300565,FALSE
Spatial retrievals of carbon dioxide from the OCO-2 satellite,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300029,FALSE
"Obtaining Carbon Dioxide Flux Estimates from Atmospheric Inversions of Carbon Dioxide Data: Current methodologies, successes and challenges",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300368,FALSE
"The role of satellite data in making Bayesian inference on carbon dioxide fluxes: Where, when, how much, and how certain?",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300285,FALSE
Influence of prior covariance structure on inverse estimates of co2 fluxes in Los Angeles Basin,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300462,FALSE
"Mentor, Colleague, and Friend: Memories of Herbert F. Spirer",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307457,FALSE
Herb Spirer’s Lifesaving Work,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307458,FALSE
Herb Spirer Changed My Life,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307459,FALSE
Density Estimation Under Multimodal Shape Constraints,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305015,FALSE
Catalyst acceleration for non-convex optimization on manifolds,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306838,FALSE
"Geometric aspects of warped functional data, and local regression",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304513,FALSE
Signal subgraph learning for longitudinal structural brain networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304217,FALSE
Object Data Driven Discovery,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304309,FALSE
Accurate correction on dropout events in single-cell RNAseq data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303065,FALSE
Advantages of modeling zero-inflation in scRNA-seq data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304106,FALSE
From bulk to single-cell RNA-seq data: differential gene expression analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304661,FALSE
Exploring topologically associating domains (TADs) for single-cell Hi-C data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305199,FALSE
Novel methods for analyzing population-based single cell transcriptomic data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305264,FALSE
Flexible Low-Rank Statistical Modeling with Missing Data and Side Information,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306946,FALSE
Two Improvements to the matrix factorization approach for recommender systems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307325,FALSE
Smooth recommender systems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307400,FALSE
Convergence complexity analysis of MCMC algorithms,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301785,FALSE
Weighted batch means estimators in Markov chain Monte Carlo,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304397,FALSE
Convergence Complexity of Gibbs Samplers for Bayesian Vector Autoregressive Processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305215,FALSE
Recent advances in Bayesian computation: theory and methods,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306616,FALSE
Bayesian Registration of Functions with a Gaussian Process Prior,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307030,FALSE
Survival Analysis using a 5-STAR Approach in Randomized Clinical Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303099,FALSE
Designing cancer immunotherapy trials with complex survival patterns,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304252,FALSE
Robust Group Sequential Designs for Immunotherapy Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304269,FALSE
A flexible test/estimation coherent approach to evaluate the treatment effect of immunotherapy on time-to-event outcomes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304961,FALSE
Network Granger Causality: Visualization and Extensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302962,FALSE
New developments for network time series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304133,FALSE
Quantile-Frequency Analysis and Functional Principal Components for Discriminant Analysis of Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304407,FALSE
Modeling Evolution of Spectral Properties in Stationary Processes of Varying Dimensions ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306437,FALSE
Census Barriers Attitudes and Motivators Study: A Case Study in Differential Privacy at the U.S. Census Bureau,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304448,FALSE
Rationing out privacy-loss: proportional budget expenditure in the 2020 Decennial Census Disclosure Avoidance System.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304239,FALSE
Ensuring Output: Complex Constraints and Feasible Microdata under Differential Privacy,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304557,FALSE
Estimating the Variance of Complex Differentially Private Algorithms ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304724,FALSE
A Constructive Critique of the Draft ICH E9 Addendum,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307091,FALSE
Estimands in Clinical Trials with Intercurrent Events,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306486,FALSE
Comparison of Assumptions Required for Estimating Different Parameters in the Presence of Intercurrent Events,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307217,FALSE
Some thoughts on recurrent event estimands and estimators,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304800,FALSE
Quadratic Prediction of Time Series  via Auto-Cumulants,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304812,FALSE
Seasonal Adjustment Subject to Frequency Aggregation Constraints,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304832,FALSE
Seasonal Adjustment of Aggregate Time Series with Components Containing Meagre Values,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305317,FALSE
Post Selection Inference for High-dimensional Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305338,FALSE
Regularized Estimation of High Dimensional Auto- and Cross-Covariance Matrices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306456,FALSE
Using ToxCast Data for Statistical Research in Chemical Risk Assessment. ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307172,FALSE
Nonparametric Bayesian Joint Modeling of High-Throughput and Low-Throughput Genotoxicity Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303033,FALSE
Bayesian partially shared latent factor joint model for chemical structure and dose response curves,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304512,FALSE
Linked Matrix Factorization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307341,FALSE
Hierarchical Bayesian Methods for High Throughput in vitro Population-Based Chemical Screening,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304524,FALSE
Calibrating Strength Model Parameters Using Taylor Anvil Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304781,FALSE
Autoencoders for Emulation and Calibration of Dynamic Compression Experiments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304730,FALSE
Emulating satellite drag from large simulation experiments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303075,FALSE
Crashing into the Moon by Partitioning Large Simulations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306813,FALSE
Uncertainty Quantification for Binary Black Hole Formation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306432,FALSE
Functional Tail Dependence Coefficients for Copula,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303001,FALSE
Modeling Time Series of Count Data using a Periodic Conditional Poisson Model ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303097,FALSE
CROPS: Fast Converging and Robust Optimum Path Selection Method for Continuous-time Markov-switching GARCH,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304190,FALSE
A New Method for Estimating Within-Industry Corporate Default Correlation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304193,FALSE
Statistical Methodologies in Streaming Experimentation at Netflix,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304390,FALSE
The Inequality Process' PDF Approximation Model For Heavy-Tailed Financial Distributions   ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304470,FALSE
Bayesian Estimation of Local Volatility with Gaussian Process,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304507,FALSE
To Adjust or Not to Adjust? An Empirical Evaluation of Time Series with Unstable Seasonal Patterns,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304538,FALSE
Application of Linear and Non-linear Models into Trend Analysis of U.S. Cotton Export (1996-2017),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305046,FALSE
Nonparametric Estimation of a General Equilibria,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305101,FALSE
Optimal Forecast in the Presence of structural Break,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305149,FALSE
Application of statistical methods to discovery of anomalies in accounting data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305163,FALSE
Testing Simultaneous Diagonalizability of Rrandom Matrices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305251,FALSE
Forecasting Daily Service Call Volume Using Nonparametric Transfer Function Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306571,FALSE
Empirical Testing of an Option Pricing Model with Memory ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306653,FALSE
The Development of a calculation of Composite Coincident indicator (CCI) for the United States,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306684,FALSE
Functional Stochastic Volatility,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306891,FALSE
Testing for unit roots using Artificial Neural Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306971,FALSE
Forecasting Daily Electricity Load Profile using Functional Principal Components and Transfer Function Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307014,FALSE
Communication among Business and Statistics Journals: Citation Analysis and Text Analytics with Topic Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307041,FALSE
"Zoster Vaccine Live coverage among adults 50-59 and ?60 years in the United States, 2013-2017 ",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301760,FALSE
Cost-effective analysis for influenza vaccination coverage and timing in tropical and subtropical climate settings: a modelling study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302922,FALSE
Assessing the association between sex ratio and dowry deaths in Uttar Pradesh using spatio-temporal random effects models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302926,FALSE
Small area estimation for small groups,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304105,FALSE
Bayesian compartmental model for an infectious disease with multiple infectious states,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304112,FALSE
Small Area Estimation of HIV Incidence Using Bayesian Hierarchical Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304129,FALSE
Source-specific contributions of particulate matter to asthma-related emergency department utilization  ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304243,FALSE
Density Estimation of Spatio-temporal Point Patterns using Moran's Statistic,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304438,FALSE
Using social contact data to improve the overall effect estimate of a cluster-randomized influenza vaccination program in Senegal,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304483,FALSE
Detecting Hierarchical Geographical Clusters of Disease Using Heterogeneity Patterns of Varying Incidence Intensity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304535,FALSE
Functional Central Limit Theorem for Susceptible-Infected Process on Configuration Model Graphs,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304537,FALSE
Subsemble Estimation for Multivariate Spatial Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304574,FALSE
A Bayesian Hierarchical Model for Generating Fully Synthetic Point Process Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304641,FALSE
Evaluation of Semiparametric Single Index Model for Characterizing Effects of Correlated Exposures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304837,FALSE
Estimate booster vaccination effect on the distribution of antibody level using mixture model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304857,FALSE
A Method for High-Dimensional Variable Selection in Presence of Collinearity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305092,FALSE
Transporting Cross-Sectional Incidence Estimation Algorithms Between Populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305097,FALSE
A comparison of spatial scan methods for cluster detection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306441,FALSE
A multivariate spatio-temporal model of the opioid epidemic in Ohio: A factor model approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306603,FALSE
A Non-Homogeneous Hidden Markov Model of HIV Progression in Patients on ART  ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307326,FALSE
Sure Independence Screening (SIS) for multiple functional regression model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301670,FALSE
Creation of an R Shiny Application to Illustrate and Accompany the growclusters Package,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301715,FALSE
Generalized Causal Mediation and Path Analysis and its R package “gmediation”,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304632,FALSE
Spatial DNA: Measuring Similarity of Geolocation Data Sets with Applications to Forensics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304656,FALSE
Sampling using Langevin Diffusion,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304818,FALSE
Rapid Numerical Approximation of Spatial Covariance Functions Over Irregular Data Regions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304826,FALSE
Predicting Lattice Reduction on Ideal Lattices (PeRIL),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304871,FALSE
Exact Inference for Analyzing Contingency Tables in Finite Populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304874,FALSE
A simple recipe for making accurate parametric inference in finite sample,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305316,FALSE
The variance of the interaction term as goal for estimation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306419,FALSE
A New Approach in Distribution Fitting for Grouped Data and its Application in Measuring Income Distribution,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306577,FALSE
Spatial Location-Based Trajectory Modeling: Predicting The Success of An Crowdfunding Campaign,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306586,FALSE
Embarrassingly Parallel Inference for Gaussian Processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306956,FALSE
Estimating subgroups for spatial areal data with repeated measures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307192,FALSE
Tensor variate models applied to sensor data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307197,FALSE
